screen_time_hours,bmi_percentile,fitted_values,residuals
3.0,2.909291727,64.19581358250524,-61.286521855505235
5.0,35.53356949,65.87057355994253,-30.33700406994253
1.0,30.97488641,62.521053605067934,-31.546167195067934
1.5,50.14851643,62.93974359942726,-12.791227169427259
1.5,27.25450767,62.93974359942726,-35.685235929427265
1.0,35.87780684,62.521053605067934,-26.643246765067936
1.5,84.57523065,62.93974359942726,21.635487050572735
1.5,96.60449181,62.93974359942726,33.66474821057274
4.0,0.012937873,65.03319357122388,-65.02025569822388
8.0,64.9623322,68.38271352609847,-3.4203813260984646
2.0,57.23154694,63.358433593786586,-6.126886653786585
4.0,84.60323997,65.03319357122388,19.570046398776128
4.0,63.24664717,65.03319357122388,-1.7865464012238732
0.5,39.39239835,62.102363610708615,-22.709965260708614
10.0,98.40769524,70.05747350353577,28.35022173646422
6.0,90.445849,66.70795354866118,23.737895451338815
8.0,35.70830555,68.38271352609847,-32.67440797609847
0.5,29.93458107,62.102363610708615,-32.167782540708615
3.0,3.624612031,64.19581358250524,-60.57120155150524
1.0,57.16624079,62.521053605067934,-5.35481281506793
3.0,0.099974269,64.19581358250524,-64.09583931350524
0.0,13.16010488,61.68367361634929,-48.52356873634929
2.0,17.74504799,63.358433593786586,-45.61338560378658
6.0,78.66079606,66.70795354866118,11.952842511338815
3.0,99.00676486,64.19581358250524,34.810951277494766
3.0,65.01459821,64.19581358250524,0.8187846274947645
2.0,11.7578857,63.358433593786586,-51.60054789378658
7.0,31.95457566,67.54533353737983,-35.59075787737983
4.5,84.68839156,65.4518835655832,19.236507994416797
6.0,6.550834406,66.70795354866118,-60.15711914266118
4.0,83.86652792,65.03319357122388,18.83333434877612
4.0,11.9858923,65.03319357122388,-53.04730127122387
2.5,80.72244171,63.77712358814591,16.945318121854086
1.5,74.0489888,62.93974359942726,11.109245200572744
2.0,13.71140227,63.358433593786586,-49.647031323786585
4.0,69.13085778,65.03319357122388,4.0976642087761235
5.0,62.69018255,65.87057355994253,-3.180391009942525
2.0,59.36187206,63.358433593786586,-3.9965615337865827
4.0,62.69018255,65.03319357122388,-2.343011021223873
1.0,42.73610117,62.521053605067934,-19.784952435067936
1.5,63.45918088,62.93974359942726,0.5194372805727383
2.5,97.91131841,63.77712358814591,34.134194821854095
4.0,89.43535191,65.03319357122388,24.40215833877612
4.0,55.96980611,65.03319357122388,-9.063387461223876
3.0,88.10799552,64.19581358250524,23.912181937494765
4.0,86.2705902,65.03319357122388,21.237396628776125
2.0,71.891691,63.358433593786586,8.533257406213409
0.0,16.34633408,61.68367361634929,-45.33733953634929
4.0,20.41671842,65.03319357122388,-44.61647515122388
